ID,Name,Date,Status
489,Name_489,2019-05-05,Status_0
490,Name_490,2019-05-06,Status_1
491,Name_491,2019-05-07,Status_2
492,Name_492,2019-05-08,Status_0
493,Name_493,2019-05-09,Status_1
494,Name_494,2019-05-10,Status_2
495,Name_495,2019-05-11,Status_0
496,Name_496,2019-05-12,Status_1
497,Name_497,2019-05-13,Status_2
498,Name_498,2019-05-14,Status_0
499,Name_499,2019-05-15,Status_1
500,Name_500,2019-05-16,Status_2
501,Name_501,2019-05-17,Status_0
502,Name_502,2019-05-18,Status_1
503,Name_503,2019-05-19,Status_2
504,Name_504,2019-05-20,Status_0
505,Name_505,2019-05-21,Status_1
506,Name_506,2019-05-22,Status_2
507,Name_507,2019-05-23,Status_0
508,Name_508,2019-05-24,Status_1
509,Name_509,2019-05-25,Status_2
510,Name_510,2019-05-26,Status_0
511,Name_511,2019-05-27,Status_1
512,Name_512,2019-05-28,Status_2
513,Name_513,2019-05-29,Status_0
514,Name_514,2019-05-30,Status_1
515,Name_515,2019-05-31,Status_2
516,Name_516,2019-06-01,Status_0
517,Name_517,2019-06-02,Status_1
518,Name_518,2019-06-03,Status_2
519,Name_519,2019-06-04,Status_0
520,Name_520,2019-06-05,Status_1
521,Name_521,2019-06-06,Status_2
522,Name_522,2019-06-07,Status_0
523,Name_523,2019-06-08,Status_1
524,Name_524,2019-06-09,Status_2
525,Name_525,2019-06-10,Status_0
526,Name_526,2019-06-11,Status_1
527,Name_527,2019-06-12,Status_2
528,Name_528,2019-06-13,Status_0
529,Name_529,2019-06-14,Status_1
530,Name_530,2019-06-15,Status_2
531,Name_531,2019-06-16,Status_0
532,Name_532,2019-06-17,Status_1
533,Name_533,2019-06-18,Status_2
534,Name_534,2019-06-19,Status_0
535,Name_535,2019-06-20,Status_1
536,Name_536,2019-06-21,Status_2
537,Name_537,2019-06-22,Status_0
538,Name_538,2019-06-23,Status_1
539,Name_539,2019-06-24,Status_2
540,Name_540,2019-06-25,Status_0
541,Name_541,2019-06-26,Status_1
542,Name_542,2019-06-27,Status_2
543,Name_543,2019-06-28,Status_0
544,Name_544,2019-06-29,Status_1
545,Name_545,2019-06-30,Status_2
546,Name_546,2019-07-01,Status_0
547,Name_547,2019-07-02,Status_1
548,Name_548,2019-07-03,Status_2
549,Name_549,2019-07-04,Status_0
550,Name_550,2019-07-05,Status_1
551,Name_551,2019-07-06,Status_2
552,Name_552,2019-07-07,Status_0
553,Name_553,2019-07-08,Status_1
554,Name_554,2019-07-09,Status_2
555,Name_555,2019-07-10,Status_0
556,Name_556,2019-07-11,Status_1
557,Name_557,2019-07-12,Status_2
558,Name_558,2019-07-13,Status_0
559,Name_559,2019-07-14,Status_1
560,Name_560,2019-07-15,Status_2
561,Name_561,2019-07-16,Status_0
562,Name_562,2019-07-17,Status_1
563,Name_563,2019-07-18,Status_2
564,Name_564,2019-07-19,Status_0
565,Name_565,2019-07-20,Status_1
566,Name_566,2019-07-21,Status_2
567,Name_567,2019-07-22,Status_0
568,Name_568,2019-07-23,Status_1
569,Name_569,2019-07-24,Status_2
570,Name_570,2019-07-25,Status_0
571,Name_571,2019-07-26,Status_1
572,Name_572,2019-07-27,Status_2
573,Name_573,2019-07-28,Status_0
574,Name_574,2019-07-29,Status_1
575,Name_575,2019-07-30,Status_2
576,Name_576,2019-07-31,Status_0
577,Name_577,2019-08-01,Status_1
578,Name_578,2019-08-02,Status_2
579,Name_579,2019-08-03,Status_0
580,Name_580,2019-08-04,Status_1
581,Name_581,2019-08-05,Status_2
582,Name_582,2019-08-06,Status_0
583,Name_583,2019-08-07,Status_1
584,Name_584,2019-08-08,Status_2
585,Name_585,2019-08-09,Status_0
586,Name_586,2019-08-10,Status_1
587,Name_587,2019-08-11,Status_2
588,Name_588,2019-08-12,Status_0
589,Name_589,2019-08-13,Status_1
590,Name_590,2019-08-14,Status_2
591,Name_591,2019-08-15,Status_0
592,Name_592,2019-08-16,Status_1
593,Name_593,2019-08-17,Status_2
594,Name_594,2019-08-18,Status_0
595,Name_595,2019-08-19,Status_1
596,Name_596,2019-08-20,Status_2
597,Name_597,2019-08-21,Status_0
598,Name_598,2019-08-22,Status_1
599,Name_599,2019-08-23,Status_2
600,Name_600,2019-08-24,Status_0
601,Name_601,2019-08-25,Status_1
602,Name_602,2019-08-26,Status_2
603,Name_603,2019-08-27,Status_0
604,Name_604,2019-08-28,Status_1
605,Name_605,2019-08-29,Status_2
606,Name_606,2019-08-30,Status_0
607,Name_607,2019-08-31,Status_1
608,Name_608,2019-09-01,Status_2
609,Name_609,2019-09-02,Status_0
610,Name_610,2019-09-03,Status_1
611,Name_611,2019-09-04,Status_2
612,Name_612,2019-09-05,Status_0
613,Name_613,2019-09-06,Status_1
614,Name_614,2019-09-07,Status_2
615,Name_615,2019-09-08,Status_0
616,Name_616,2019-09-09,Status_1
617,Name_617,2019-09-10,Status_2
618,Name_618,2019-09-11,Status_0
619,Name_619,2019-09-12,Status_1
620,Name_620,2019-09-13,Status_2
621,Name_621,2019-09-14,Status_0
622,Name_622,2019-09-15,Status_1
623,Name_623,2019-09-16,Status_2
624,Name_624,2019-09-17,Status_0
625,Name_625,2019-09-18,Status_1
626,Name_626,2019-09-19,Status_2
627,Name_627,2019-09-20,Status_0
628,Name_628,2019-09-21,Status_1
629,Name_629,2019-09-22,Status_2
630,Name_630,2019-09-23,Status_0
631,Name_631,2019-09-24,Status_1
632,Name_632,2019-09-25,Status_2
633,Name_633,2019-09-26,Status_0
634,Name_634,2019-09-27,Status_1
635,Name_635,2019-09-28,Status_2
636,Name_636,2019-09-29,Status_0
637,Name_637,2019-09-30,Status_1
638,Name_638,2019-10-01,Status_2
639,Name_639,2019-10-02,Status_0
640,Name_640,2019-10-03,Status_1
641,Name_641,2019-10-04,Status_2
642,Name_642,2019-10-05,Status_0
643,Name_643,2019-10-06,Status_1
644,Name_644,2019-10-07,Status_2
645,Name_645,2019-10-08,Status_0
646,Name_646,2019-10-09,Status_1
647,Name_647,2019-10-10,Status_2
648,Name_648,2019-10-11,Status_0
649,Name_649,2019-10-12,Status_1
650,Name_650,2019-10-13,Status_2
651,Name_651,2019-10-14,Status_0
652,Name_652,2019-10-15,Status_1
653,Name_653,2019-10-16,Status_2
654,Name_654,2019-10-17,Status_0
655,Name_655,2019-10-18,Status_1
656,Name_656,2019-10-19,Status_2
657,Name_657,2019-10-20,Status_0
658,Name_658,2019-10-21,Status_1
659,Name_659,2019-10-22,Status_2
660,Name_660,2019-10-23,Status_0
661,Name_661,2019-10-24,Status_1
662,Name_662,2019-10-25,Status_2
663,Name_663,2019-10-26,Status_0
664,Name_664,2019-10-27,Status_1
665,Name_665,2019-10-28,Status_2
666,Name_666,2019-10-29,Status_0
667,Name_667,2019-10-30,Status_1
668,Name_668,2019-10-31,Status_2
669,Name_669,2019-11-01,Status_0
670,Name_670,2019-11-02,Status_1
671,Name_671,2019-11-03,Status_2
672,Name_672,2019-11-04,Status_0
673,Name_673,2019-11-05,Status_1
674,Name_674,2019-11-06,Status_2
675,Name_675,2019-11-07,Status_0
676,Name_676,2019-11-08,Status_1
677,Name_677,2019-11-09,Status_2
678,Name_678,2019-11-10,Status_0
679,Name_679,2019-11-11,Status_1
680,Name_680,2019-11-12,Status_2
681,Name_681,2019-11-13,Status_0
682,Name_682,2019-11-14,Status_1
683,Name_683,2019-11-15,Status_2
684,Name_684,2019-11-16,Status_0
685,Name_685,2019-11-17,Status_1
686,Name_686,2019-11-18,Status_2
687,Name_687,2019-11-19,Status_0
688,Name_688,2019-11-20,Status_1
689,Name_689,2019-11-21,Status_2
690,Name_690,2019-11-22,Status_0
691,Name_691,2019-11-23,Status_1
692,Name_692,2019-11-24,Status_2
693,Name_693,2019-11-25,Status_0
694,Name_694,2019-11-26,Status_1
695,Name_695,2019-11-27,Status_2
696,Name_696,2019-11-28,Status_0
697,Name_697,2019-11-29,Status_1
698,Name_698,2019-11-30,Status_2
699,Name_699,2019-12-01,Status_0
700,Name_700,2019-12-02,Status_1
701,Name_701,2019-12-03,Status_2
702,Name_702,2019-12-04,Status_0
703,Name_703,2019-12-05,Status_1
704,Name_704,2019-12-06,Status_2
705,Name_705,2019-12-07,Status_0
706,Name_706,2019-12-08,Status_1
707,Name_707,2019-12-09,Status_2
708,Name_708,2019-12-10,Status_0
709,Name_709,2019-12-11,Status_1
710,Name_710,2019-12-12,Status_2
711,Name_711,2019-12-13,Status_0
712,Name_712,2019-12-14,Status_1
713,Name_713,2019-12-15,Status_2
714,Name_714,2019-12-16,Status_0
715,Name_715,2019-12-17,Status_1
716,Name_716,2019-12-18,Status_2
717,Name_717,2019-12-19,Status_0
718,Name_718,2019-12-20,Status_1
719,Name_719,2019-12-21,Status_2
720,Name_720,2019-12-22,Status_0
721,Name_721,2019-12-23,Status_1
722,Name_722,2019-12-24,Status_2
723,Name_723,2019-12-25,Status_0
724,Name_724,2019-12-26,Status_1
725,Name_725,2019-12-27,Status_2
726,Name_726,2019-12-28,Status_0
727,Name_727,2019-12-29,Status_1
728,Name_728,2019-12-30,Status_2
729,Name_729,2019-12-31,Status_0
730,Name_730,2019-01-01,Status_1
731,Name_731,2019-01-02,Status_2
732,Name_732,2019-01-03,Status_0
733,Name_733,2019-01-04,Status_1
734,Name_734,2019-01-05,Status_2
735,Name_735,2019-01-06,Status_0
736,Name_736,2019-01-07,Status_1
737,Name_737,2019-01-08,Status_2
738,Name_738,2019-01-09,Status_0
739,Name_739,2019-01-10,Status_1
740,Name_740,2019-01-11,Status_2
741,Name_741,2019-01-12,Status_0
742,Name_742,2019-01-13,Status_1
743,Name_743,2019-01-14,Status_2
744,Name_744,2019-01-15,Status_0
745,Name_745,2019-01-16,Status_1
746,Name_746,2019-01-17,Status_2
747,Name_747,2019-01-18,Status_0
748,Name_748,2019-01-19,Status_1
749,Name_749,2019-01-20,Status_2
750,Name_750,2019-01-21,Status_0
751,Name_751,2019-01-22,Status_1
752,Name_752,2019-01-23,Status_2
753,Name_753,2019-01-24,Status_0
754,Name_754,2019-01-25,Status_1
755,Name_755,2019-01-26,Status_2
756,Name_756,2019-01-27,Status_0
757,Name_757,2019-01-28,Status_1
758,Name_758,2019-01-29,Status_2
759,Name_759,2019-01-30,Status_0
760,Name_760,2019-01-31,Status_1
761,Name_761,2019-02-01,Status_2
762,Name_762,2019-02-02,Status_0
763,Name_763,2019-02-03,Status_1
764,Name_764,2019-02-04,Status_2
765,Name_765,2019-02-05,Status_0
766,Name_766,2019-02-06,Status_1
767,Name_767,2019-02-07,Status_2
768,Name_768,2019-02-08,Status_0
769,Name_769,2019-02-09,Status_1
770,Name_770,2019-02-10,Status_2
771,Name_771,2019-02-11,Status_0
772,Name_772,2019-02-12,Status_1
773,Name_773,2019-02-13,Status_2
774,Name_774,2019-02-14,Status_0
775,Name_775,2019-02-15,Status_1
776,Name_776,2019-02-16,Status_2
777,Name_777,2019-02-17,Status_0
778,Name_778,2019-02-18,Status_1
779,Name_779,2019-02-19,Status_2
780,Name_780,2019-02-20,Status_0
781,Name_781,2019-02-21,Status_1
782,Name_782,2019-02-22,Status_2
783,Name_783,2019-02-23,Status_0
784,Name_784,2019-02-24,Status_1
785,Name_785,2019-02-25,Status_2
786,Name_786,2019-02-26,Status_0
787,Name_787,2019-02-27,Status_1
788,Name_788,2019-02-28,Status_2
789,Name_789,2019-03-01,Status_0
790,Name_790,2019-03-02,Status_1
791,Name_791,2019-03-03,Status_2
792,Name_792,2019-03-04,Status_0
793,Name_793,2019-03-05,Status_1
794,Name_794,2019-03-06,Status_2
795,Name_795,2019-03-07,Status_0
796,Name_796,2019-03-08,Status_1
797,Name_797,2019-03-09,Status_2
798,Name_798,2019-03-10,Status_0
799,Name_799,2019-03-11,Status_1
800,Name_800,2019-03-12,Status_2
801,Name_801,2019-03-13,Status_0
802,Name_802,2019-03-14,Status_1
803,Name_803,2019-03-15,Status_2
804,Name_804,2019-03-16,Status_0
805,Name_805,2019-03-17,Status_1
806,Name_806,2019-03-18,Status_2
807,Name_807,2019-03-19,Status_0
808,Name_808,2019-03-20,Status_1
809,Name_809,2019-03-21,Status_2
810,Name_810,2019-03-22,Status_0
811,Name_811,2019-03-23,Status_1
812,Name_812,2019-03-24,Status_2
813,Name_813,2019-03-25,Status_0
814,Name_814,2019-03-26,Status_1
815,Name_815,2019-03-27,Status_2
816,Name_816,2019-03-28,Status_0
817,Name_817,2019-03-29,Status_1
818,Name_818,2019-03-30,Status_2
819,Name_819,2019-03-31,Status_0
820,Name_820,2019-04-01,Status_1
821,Name_821,2019-04-02,Status_2
822,Name_822,2019-04-03,Status_0
823,Name_823,2019-04-04,Status_1
824,Name_824,2019-04-05,Status_2
825,Name_825,2019-04-06,Status_0
826,Name_826,2019-04-07,Status_1
827,Name_827,2019-04-08,Status_2
828,Name_828,2019-04-09,Status_0
829,Name_829,2019-04-10,Status_1
830,Name_830,2019-04-11,Status_2
831,Name_831,2019-04-12,Status_0
832,Name_832,2019-04-13,Status_1
833,Name_833,2019-04-14,Status_2
834,Name_834,2019-04-15,Status_0
835,Name_835,2019-04-16,Status_1
836,Name_836,2019-04-17,Status_2
837,Name_837,2019-04-18,Status_0
838,Name_838,2019-04-19,Status_1
839,Name_839,2019-04-20,Status_2
840,Name_840,2019-04-21,Status_0
841,Name_841,2019-04-22,Status_1
842,Name_842,2019-04-23,Status_2
843,Name_843,2019-04-24,Status_0
844,Name_844,2019-04-25,Status_1
845,Name_845,2019-04-26,Status_2
846,Name_846,2019-04-27,Status_0
847,Name_847,2019-04-28,Status_1
848,Name_848,2019-04-29,Status_2
849,Name_849,2019-04-30,Status_0
850,Name_850,2019-05-01,Status_1
851,Name_851,2019-05-02,Status_2
852,Name_852,2019-05-03,Status_0
853,Name_853,2019-05-04,Status_1
854,Name_854,2019-05-05,Status_2
855,Name_855,2019-05-06,Status_0
856,Name_856,2019-05-07,Status_1
857,Name_857,2019-05-08,Status_2
858,Name_858,2019-05-09,Status_0
859,Name_859,2019-05-10,Status_1
860,Name_860,2019-05-11,Status_2
861,Name_861,2019-05-12,Status_0
862,Name_862,2019-05-13,Status_1
863,Name_863,2019-05-14,Status_2
864,Name_864,2019-05-15,Status_0
865,Name_865,2019-05-16,Status_1
866,Name_866,2019-05-17,Status_2
867,Name_867,2019-05-18,Status_0
868,Name_868,2019-05-19,Status_1
869,Name_869,2019-05-20,Status_2
870,Name_870,2019-05-21,Status_0
871,Name_871,2019-05-22,Status_1
872,Name_872,2019-05-23,Status_2
873,Name_873,2019-05-24,Status_0
874,Name_874,2019-05-25,Status_1
875,Name_875,2019-05-26,Status_2
876,Name_876,2019-05-27,Status_0
877,Name_877,2019-05-28,Status_1
878,Name_878,2019-05-29,Status_2
879,Name_879,2019-05-30,Status_0
880,Name_880,2019-05-31,Status_1
881,Name_881,2019-06-01,Status_2
882,Name_882,2019-06-02,Status_0
883,Name_883,2019-06-03,Status_1
884,Name_884,2019-06-04,Status_2
885,Name_885,2019-06-05,Status_0
886,Name_886,2019-06-06,Status_1
887,Name_887,2019-06-07,Status_2
888,Name_888,2019-06-08,Status_0
889,Name_889,2019-06-09,Status_1
890,Name_890,2019-06-10,Status_2
891,Name_891,2019-06-11,Status_0
892,Name_892,2019-06-12,Status_1
893,Name_893,2019-06-13,Status_2
894,Name_894,2019-06-14,Status_0
895,Name_895,2019-06-15,Status_1
896,Name_896,2019-06-16,Status_2
897,Name_897,2019-06-17,Status_0
898,Name_898,2019-06-18,Status_1
899,Name_899,2019-06-19,Status_2
900,Name_900,2019-06-20,Status_0
901,Name_901,2019-06-21,Status_1
902,Name_902,2019-06-22,Status_2
903,Name_903,2019-06-23,Status_0
904,Name_904,2019-06-24,Status_1
905,Name_905,2019-06-25,Status_2
906,Name_906,2019-06-26,Status_0
907,Name_907,2019-06-27,Status_1
908,Name_908,2019-06-28,Status_2
909,Name_909,2019-06-29,Status_0
910,Name_910,2019-06-30,Status_1
911,Name_911,2019-07-01,Status_2
912,Name_912,2019-07-02,Status_0
913,Name_913,2019-07-03,Status_1
914,Name_914,2019-07-04,Status_2
915,Name_915,2019-07-05,Status_0
916,Name_916,2019-07-06,Status_1
917,Name_917,2019-07-07,Status_2
918,Name_918,2019-07-08,Status_0
919,Name_919,2019-07-09,Status_1
920,Name_920,2019-07-10,Status_2
921,Name_921,2019-07-11,Status_0
922,Name_922,2019-07-12,Status_1
923,Name_923,2019-07-13,Status_2
924,Name_924,2019-07-14,Status_0
925,Name_925,2019-07-15,Status_1
926,Name_926,2019-07-16,Status_2
927,Name_927,2019-07-17,Status_0
928,Name_928,2019-07-18,Status_1
929,Name_929,2019-07-19,Status_2
930,Name_930,2019-07-20,Status_0
931,Name_931,2019-07-21,Status_1
932,Name_932,2019-07-22,Status_2
933,Name_933,2019-07-23,Status_0
934,Name_934,2019-07-24,Status_1
935,Name_935,2019-07-25,Status_2
936,Name_936,2019-07-26,Status_0
937,Name_937,2019-07-27,Status_1
938,Name_938,2019-07-28,Status_2
939,Name_939,2019-07-29,Status_0
940,Name_940,2019-07-30,Status_1
941,Name_941,2019-07-31,Status_2
942,Name_942,2019-08-01,Status_0
943,Name_943,2019-08-02,Status_1
944,Name_944,2019-08-03,Status_2
945,Name_945,2019-08-04,Status_0
946,Name_946,2019-08-05,Status_1
947,Name_947,2019-08-06,Status_2
948,Name_948,2019-08-07,Status_0
949,Name_949,2019-08-08,Status_1
950,Name_950,2019-08-09,Status_2
951,Name_951,2019-08-10,Status_0
952,Name_952,2019-08-11,Status_1
953,Name_953,2019-08-12,Status_2
954,Name_954,2019-08-13,Status_0
955,Name_955,2019-08-14,Status_1
956,Name_956,2019-08-15,Status_2
957,Name_957,2019-08-16,Status_0
958,Name_958,2019-08-17,Status_1
959,Name_959,2019-08-18,Status_2
960,Name_960,2019-08-19,Status_0
961,Name_961,2019-08-20,Status_1
962,Name_962,2019-08-21,Status_2
963,Name_963,2019-08-22,Status_0
964,Name_964,2019-08-23,Status_1
965,Name_965,2019-08-24,Status_2
966,Name_966,2019-08-25,Status_0
967,Name_967,2019-08-26,Status_1
968,Name_968,2019-08-27,Status_2
969,Name_969,2019-08-28,Status_0
970,Name_970,2019-08-29,Status_1
971,Name_971,2019-08-30,Status_2
972,Name_972,2019-08-31,Status_0
973,Name_973,2019-09-01,Status_1
974,Name_974,2019-09-02,Status_2
975,Name_975,2019-09-03,Status_0
976,Name_976,2019-09-04,Status_1
977,Name_977,2019-09-05,Status_2
978,Name_978,2019-09-06,Status_0
979,Name_979,2019-09-07,Status_1
980,Name_980,2019-09-08,Status_2
981,Name_981,2019-09-09,Status_0
982,Name_982,2019-09-10,Status_1
983,Name_983,2019-09-11,Status_2
984,Name_984,2019-09-12,Status_0
985,Name_985,2019-09-13,Status_1
986,Name_986,2019-09-14,Status_2
987,Name_987,2019-09-15,Status_0
988,Name_988,2019-09-16,Status_1
989,Name_989,2019-09-17,Status_2
990,Name_990,2019-09-18,Status_0
991,Name_991,2019-09-19,Status_1
992,Name_992,2019-09-20,Status_2
993,Name_993,2019-09-21,Status_0
994,Name_994,2019-09-22,Status_1
995,Name_995,2019-09-23,Status_2
996,Name_996,2019-09-24,Status_0
997,Name_997,2019-09-25,Status_1
998,Name_998,2019-09-26,Status_2
999,Name_999,2019-09-27,Status_0
0,Name_0,2020-01-01,Status_0
1,Name_1,2020-01-02,Status_1
2,Name_2,2020-01-03,Status_2
3,Name_3,2020-01-04,Status_0
4,Name_4,2020-01-05,Status_1
5,Name_5,2020-01-06,Status_2
6,Name_6,2020-01-07,Status_0
7,Name_7,2020-01-08,Status_1
8,Name_8,2020-01-09,Status_2
9,Name_9,2020-01-10,Status_0
10,Name_10,2020-01-11,Status_1
11,Name_11,2020-01-12,Status_2
12,Name_12,2020-01-13,Status_0
13,Name_13,2020-01-14,Status_1
14,Name_14,2020-01-15,Status_2
15,Name_15,2020-01-16,Status_0
16,Name_16,2020-01-17,Status_1
17,Name_17,2020-01-18,Status_2
18,Name_18,2020-01-19,Status_0
19,Name_19,2020-01-20,Status_1
20,Name_20,2020-01-21,Status_2
21,Name_21,2020-01-22,Status_0
22,Name_22,2020-01-23,Status_1
23,Name_23,2020-01-24,Status_2
24,Name_24,2020-01-25,Status_0
25,Name_25,2020-01-26,Status_1
26,Name_26,2020-01-27,Status_2
27,Name_27,2020-01-28,Status_0
28,Name_28,2020-01-29,Status_1
29,Name_29,2020-01-30,Status_2
30,Name_30,2020-01-31,Status_0
31,Name_31,2020-02-01,Status_1
32,Name_32,2020-02-02,Status_2
33,Name_33,2020-02-03,Status_0
34,Name_34,2020-02-04,Status_1
35,Name_35,2020-02-05,Status_2
36,Name_36,2020-02-06,Status_0
37,Name_37,2020-02-07,Status_1
38,Name_38,2020-02-08,Status_2
39,Name_39,2020-02-09,Status_0
40,Name_40,2020-02-10,Status_1
41,Name_41,2020-02-11,Status_2
42,Name_42,2020-02-12,Status_0
43,Name_43,2020-02-13,Status_1
44,Name_44,2020-02-14,Status_2
45,Name_45,2020-02-15,Status_0
46,Name_46,2020-02-16,Status_1
47,Name_47,2020-02-17,Status_2
48,Name_48,2020-02-18,Status_0
49,Name_49,2020-02-19,Status_1
50,Name_50,2020-02-20,Status_2
51,Name_51,2020-02-21,Status_0
52,Name_52,2020-02-22,Status_1
53,Name_53,2020-02-23,Status_2
54,Name_54,2020-02-24,Status_0
55,Name_55,2020-02-25,Status_1
56,Name_56,2020-02-26,Status_2
57,Name_57,2020-02-27,Status_0
58,Name_58,2020-02-28,Status_1
59,Name_59,2020-02-29,Status_2
60,Name_60,2020-03-01,Status_0
61,Name_61,2020-03-02,Status_1
62,Name_62,2020-03-03,Status_2
63,Name_63,2020-03-04,Status_0
64,Name_64,2020-03-05,Status_1
65,Name_65,2020-03-06,Status_2
66,Name_66,2020-03-07,Status_0
67,Name_67,2020-03-08,Status_1
68,Name_68,2020-03-09,Status_2
69,Name_69,2020-03-10,Status_0
70,Name_70,2020-03-11,Status_1
71,Name_71,2020-03-12,Status_2
72,Name_72,2020-03-13,Status_0
73,Name_73,2020-03-14,Status_1
74,Name_74,2020-03-15,Status_2
75,Name_75,2020-03-16,Status_0
76,Name_76,2020-03-17,Status_1
77,Name_77,2020-03-18,Status_2
78,Name_78,2020-03-19,Status_0
79,Name_79,2020-03-20,Status_1
80,Name_80,2020-03-21,Status_2
81,Name_81,2020-03-22,Status_0
82,Name_82,2020-03-23,Status_1
83,Name_83,2020-03-24,Status_2
84,Name_84,2020-03-25,Status_0
85,Name_85,2020-03-26,Status_1
86,Name_86,2020-03-27,Status_2
87,Name_87,2020-03-28,Status_0
88,Name_88,2020-03-29,Status_1
89,Name_89,2020-03-30,Status_2
90,Name_90,2020-03-31,Status_0
91,Name_91,2020-04-01,Status_1
92,Name_92,2020-04-02,Status_2
93,Name_93,2020-04-03,Status_0
94,Name_94,2020-04-04,Status_1
95,Name_95,2020-04-05,Status_2
96,Name_96,2020-04-06,Status_0
97,Name_97,2020-04-07,Status_1
98,Name_98,2020-04-08,Status_2
99,Name_99,2020-04-09,Status_0
100,Name_100,2020-04-10,Status_1
101,Name_101,2020-04-11,Status_2
102,Name_102,2020-04-12,Status_0
103,Name_103,2020-04-13,Status_1
104,Name_104,2020-04-14,Status_2
105,Name_105,2020-04-15,Status_0
106,Name_106,2020-04-16,Status_1
107,Name_107,2020-04-17,Status_2
108,Name_108,2020-04-18,Status_0
109,Name_109,2020-04-19,Status_1
110,Name_110,2020-04-20,Status_2
111,Name_111,2020-04-21,Status_0
112,Name_112,2020-04-22,Status_1
113,Name_113,2020-04-23,Status_2
114,Name_114,2020-04-24,Status_0
115,Name_115,2020-04-25,Status_1
116,Name_116,2020-04-26,Status_2
117,Name_117,2020-04-27,Status_0
118,Name_118,2020-04-28,Status_1
119,Name_119,2020-04-29,Status_2
120,Name_120,2020-04-30,Status_0
121,Name_121,2020-05-01,Status_1
122,Name_122,2020-05-02,Status_2
123,Name_123,2020-05-03,Status_0
124,Name_124,2020-05-04,Status_1
125,Name_125,2020-05-05,Status_2
126,Name_126,2020-05-06,Status_0
127,Name_127,2020-05-07,Status_1
128,Name_128,2020-05-08,Status_2
129,Name_129,2020-05-09,Status_0
130,Name_130,2020-05-10,Status_1
131,Name_131,2020-05-11,Status_2
132,Name_132,2020-05-12,Status_0
133,Name_133,2020-05-13,Status_1
134,Name_134,2020-05-14,Status_2
135,Name_135,2020-05-15,Status_0
136,Name_136,2020-05-16,Status_1
137,Name_137,2020-05-17,Status_2
138,Name_138,2020-05-18,Status_0
139,Name_139,2020-05-19,Status_1
140,Name_140,2020-05-20,Status_2
141,Name_141,2020-05-21,Status_0
142,Name_142,2020-05-22,Status_1
143,Name_143,2020-05-23,Status_2
144,Name_144,2020-05-24,Status_0
145,Name_145,2020-05-25,Status_1
146,Name_146,2020-05-26,Status_2
147,Name_147,2020-05-27,Status_0
148,Name_148,2020-05-28,Status_1
149,Name_149,2020-05-29,Status_2
150,Name_150,2020-05-30,Status_0
151,Name_151,2020-05-31,Status_1
152,Name_152,2020-06-01,Status_2
153,Name_153,2020-06-02,Status_0
154,Name_154,2020-06-03,Status_1
155,Name_155,2020-06-04,Status_2
156,Name_156,2020-06-05,Status_0
157,Name_157,2020-06-06,Status_1
158,Name_158,2020-06-07,Status_2
159,Name_159,2020-06-08,Status_0
160,Name_160,2020-06-09,Status_1
161,Name_161,2020-06-10,Status_2
162,Name_162,2020-06-11,Status_0
163,Name_163,2020-06-12,Status_1
164,Name_164,2020-06-13,Status_2
165,Name_165,2020-06-14,Status_0
166,Name_166,2020-06-15,Status_1
167,Name_167,2020-06-16,Status_2
168,Name_168,2020-06-17,Status_0
169,Name_169,2020-06-18,Status_1
170,Name_170,2020-06-19,Status_2
171,Name_171,2020-06-20,Status_0
172,Name_172,2020-06-21,Status_1
173,Name_173,2020-06-22,Status_2
174,Name_174,2020-06-23,Status_0
175,Name_175,2020-06-24,Status_1
176,Name_176,2020-06-25,Status_2
177,Name_177,2020-06-26,Status_0
178,Name_178,2020-06-27,Status_1
179,Name_179,2020-06-28,Status_2
180,Name_180,2020-06-29,Status_0
181,Name_181,2020-06-30,Status_1
182,Name_182,2020-07-01,Status_2
183,Name_183,2020-07-02,Status_0
184,Name_184,2020-07-03,Status_1
185,Name_185,2020-07-04,Status_2
186,Name_186,2020-07-05,Status_0
187,Name_187,2020-07-06,Status_1
188,Name_188,2020-07-07,Status_2
189,Name_189,2020-07-08,Status_0
190,Name_190,2020-07-09,Status_1
191,Name_191,2020-07-10,Status_2
192,Name_192,2020-07-11,Status_0
193,Name_193,2020-07-12,Status_1
194,Name_194,2020-07-13,Status_2
195,Name_195,2020-07-14,Status_0
196,Name_196,2020-07-15,Status_1
197,Name_197,2020-07-16,Status_2
198,Name_198,2020-07-17,Status_0
199,Name_199,2020-07-18,Status_1
200,Name_200,2020-07-19,Status_2
201,Name_201,2020-07-20,Status_0
202,Name_202,2020-07-21,Status_1
203,Name_203,2020-07-22,Status_2
204,Name_204,2020-07-23,Status_0
205,Name_205,2020-07-24,Status_1
206,Name_206,2020-07-25,Status_2
207,Name_207,2020-07-26,Status_0
208,Name_208,2020-07-27,Status_1
209,Name_209,2020-07-28,Status_2
210,Name_210,2020-07-29,Status_0
211,Name_211,2020-07-30,Status_1
212,Name_212,2020-07-31,Status_2
213,Name_213,2020-08-01,Status_0
214,Name_214,2020-08-02,Status_1
215,Name_215,2020-08-03,Status_2
216,Name_216,2020-08-04,Status_0
217,Name_217,2020-08-05,Status_1
218,Name_218,2020-08-06,Status_2
219,Name_219,2020-08-07,Status_0
220,Name_220,2020-08-08,Status_1
221,Name_221,2020-08-09,Status_2
222,Name_222,2020-08-10,Status_0
223,Name_223,2020-08-11,Status_1
224,Name_224,2020-08-12,Status_2
